#Replicon Name	Replicon Accession	Start	Stop	Strand	GeneID	Locus	Locus tag	Protein product	Length	COG(s)	Protein name
chr	NC_002942.5	289454	292834	-	19831812	-	lpg0245	YP_094299.1	1126	-	NAD-glutamate dehydrogenase
chr	NC_002942.5	293014	293739	+	19831813	-	lpg0246	YP_094300.1	241	-	hypothetical protein lpg0246
chr	NC_002942.5	293971	294924	+	19831814	-	lpg0247	YP_094301.1	317	-	hypothetical protein lpg0247
chr	NC_002942.5	295084	295425	+	19831815	-	lpg0248	YP_094302.1	113	-	arsenate reductase
chr	NC_002942.5	295512	296666	-	19831816	-	lpg0249	YP_094303.1	384	-	stearoyl CoA 9-desaturase
chr	NC_002942.5	296785	298029	-	19831817	-	lpg0250	YP_094304.1	414	-	DEAD/DEAH box helicase
chr	NC_002942.5	298358	298636	+	19831818	-	lpg0251	YP_094305.1	92	-	RNA binding protein, cold-inducible rrm
chr	NC_002942.5	298794	299489	+	19831819	-	lpg0252	YP_094306.1	231	-	hypothetical protein lpg0252
chr	NC_002942.5	299524	300165	+	19831820	-	lpg0253	YP_094307.1	213	-	acetyltransferase
chr	NC_002942.5	300258	300827	+	19831821	-	lpg0254	YP_094308.1	189	-	hypothetical protein lpg0254
chr	NC_002942.5	300982	302328	+	19831822	-	lpg0255	YP_094309.1	448	-	outer membrane channel protein
chr	NC_002942.5	302309	303355	+	19831823	-	lpg0256	YP_094310.1	348	-	hypothetical protein lpg0256
chr	NC_002942.5	303412	304404	+	19831824	-	lpg0257	YP_094311.1	330	-	multidrug resistance secretion protein
chr	NC_002942.5	304581	306524	+	19831825	-	lpg0258	YP_094312.1	647	-	hypothetical protein lpg0258
chr	NC_002942.5	306543	308327	+	19831826	-	lpg0259	YP_094313.1	594	-	hypothetical protein lpg0259
chr	NC_002942.5	308513	308911	+	19831827	-	lpg0260	YP_094314.1	132	-	hypothetical protein lpg0260
chr	NC_002942.5	309426	309605	-	19831828	-	lpg0261	YP_094315.1	59	-	ISSod6 transposase, ISI301
chr	NC_002942.5	309672	310310	-	19831829	-	lpg0262	YP_094316.1	212	-	bacteriophage related DNA polymerase
chr	NC_002942.5	310567	311841	+	19831830	-	lpg0263	YP_094317.1	424	-	MFS transporter family protein
chr	NC_002942.5	311920	312618	+	19831831	-	lpg0264	YP_094318.1	232	-	hypothetical protein lpg0264
chr	NC_002942.5	312673	314214	-	19831832	-	lpg0265	YP_094319.1	513	-	hypothetical protein lpg0265
chr	NC_002942.5	314443	314877	+	19831833	-	lpg0266	YP_094320.1	144	-	hypothetical protein lpg0266
chr	NC_002942.5	314892	315944	-	19831834	corA	lpg0267	YP_094321.1	350	-	hypothetical protein lpg0267
chr	NC_002942.5	316127	316723	+	19831835	-	lpg0268	YP_094322.1	198	-	hypothetical protein lpg0268
chr	NC_002942.5	316801	318363	+	19831836	-	lpg0269	YP_094323.1	520	-	hypothetical protein lpg0269
chr	NC_002942.5	318430	319848	+	19831837	-	lpg0270	YP_094324.1	472	-	nicotinate phosphoribosyltransferase
chr	NC_002942.5	319832	320473	+	19831838	pncA	lpg0271	YP_094325.1	213	-	bifunctional pyrazinamidase/nicotinamidase
chr	NC_002942.5	320556	320939	-	19831839	-	lpg0272	YP_094326.1	127	-	cysteine transferase
chr	NC_002942.5	320939	322180	-	19831840	-	lpg0273	YP_094327.1	413	-	major facilitator superfamily transporter
chr	NC_002942.5	322271	323134	+	19831841	-	lpg0274	YP_094328.1	287	-	LysR family transcriptional regulator
chr	NC_002942.5	323554	326904	+	19831842	-	lpg0275	YP_094329.1	1116	-	protein SdbA
chr	NC_002942.5	327062	328561	+	19831843	legG2	lpg0276	YP_094330.1	499	-	hypothetical protein lpg0276
chr	NC_002942.5	328627	330849	-	19831844	-	lpg0277	YP_094331.1	740	-	sensory box protein, GGDEF family protein, LssE
chr	NC_002942.5	330852	332267	-	19831845	fixL	lpg0278	YP_094332.1	471	-	sensor histidine kinase
chr	NC_002942.5	332290	333456	-	19831846	-	lpg0279	YP_094333.1	388	-	hypothetical protein lpg0279
chr	NC_002942.5	333622	334503	-	19831847	-	lpg0280	YP_094334.1	293	-	LysR family transcriptional regulator
chr	NC_002942.5	334725	335909	-	19831848	-	lpg0281	YP_094335.1	394	-	amino acid transporter
chr	NC_002942.5	335977	336753	-	19831849	-	lpg0282	YP_094336.1	258	-	hypothetical protein lpg0282
chr	NC_002942.5	336961	338172	+	19831850	-	lpg0283	YP_094337.1	403	-	formate dehydrogenase
chr	NC_002942.5	338278	339402	-	19831851	-	lpg0284	YP_094338.1	374	-	hypothetical protein lpg0284
chr	NC_002942.5	339639	340322	+	19831852	-	lpg0285	YP_094339.1	227	-	hypothetical protein lpg0285
chr	NC_002942.5	340355	341203	+	19831853	-	lpg0286	YP_094340.1	282	-	short chain dehydrogenase/reductase oxidoreductase
chr	NC_002942.5	342005	342622	-	19831854	efp	lpg0287	YP_094341.1	205	-	elongation factor P
chr	NC_002942.5	342646	343626	+	19831855	-	lpg0288	YP_094342.1	326	-	L-lysine 2,3-aminomutase
chr	NC_002942.5	343695	345779	-	19831856	ppk	lpg0289	YP_094343.1	694	-	polyphosphate kinase
chr	NC_002942.5	345808	347013	-	19831857	-	lpg0290	YP_094344.1	401	-	lipoprotein
chr	NC_002942.5	347089	347622	-	19831858	-	lpg0291	YP_094345.1	177	-	chromate transport protein
chr	NC_002942.5	347619	348296	-	19831859	-	lpg0292	YP_094346.1	225	-	hypothetical protein lpg0292
chr	NC_002942.5	348415	350853	+	19831860	-	lpg0293	YP_094347.1	812	-	acyl-CoA dehydrogenase
chr	NC_002942.5	350967	351659	+	19831861	-	lpg0294	YP_094348.1	230	-	hypothetical protein lpg0294
chr	NC_002942.5	351696	352358	-	19831862	-	lpg0295	YP_094349.1	220	-	mannose-1-phosphate guanylyltransferase
chr	NC_002942.5	352355	353401	-	19831863	-	lpg0296	YP_094350.1	348	-	phosphotransferase
chr	NC_002942.5	353425	356094	+	19831864	ostA	lpg0297	YP_094351.1	889	-	organic solvent tolerance protein
chr	NC_002942.5	356219	357559	+	19831865	surA	lpg0298	YP_094352.1	446	-	peptidyl-prolyl cis-trans isomerase D
chr	NC_002942.5	357556	358530	+	19831866	pdxA	lpg0299	YP_094353.1	324	-	4-hydroxythreonine-4-phosphate dehydrogenase
chr	NC_002942.5	358532	359023	+	19831867	-	lpg0300	YP_094354.1	163	-	dihydrofolate reductase
chr	NC_002942.5	359030	359575	-	19831868	-	lpg0301	YP_094355.1	181	-	hypothetical protein lpg0301
chr	NC_002942.5	362950	363300	-	19831872	-	lpg0305	YP_094356.1	116	-	hypothetical protein lpg0305
chr	NC_002942.5	363791	364132	-	19831873	-	lpg0306	YP_094357.1	113	-	hypothetical protein lpg0306
chr	NC_002942.5	363909	364190	-	19831874	-	lpg0307	YP_094358.1	93	-	hypothetical protein lpg0307
chr	NC_002942.5	365435	366625	+	19831880	tuf2	lpg0314	YP_094359.1	396	-	elongation factor Tu
chr	NC_002942.5	366774	367145	+	19831882	secE	lpg0316	YP_094360.1	123	-	preprotein translocase subunit SecE
chr	NC_002942.5	367142	367696	+	19831883	nusG	lpg0317	YP_094361.1	184	-	transcription antitermination protein NusG
chr	NC_002942.5	367807	368241	+	19831884	rplK	lpg0318	YP_094362.1	144	-	50S ribosomal protein L11
chr	NC_002942.5	368251	368946	+	19831885	rplA	lpg0319	YP_094363.1	231	-	50S ribosomal protein L1
chr	NC_002942.5	369119	369652	+	19831886	rplJ	lpg0320	YP_094364.1	177	-	50S ribosomal protein L10
chr	NC_002942.5	369683	370063	+	19831887	rplL	lpg0321	YP_094365.1	126	-	50S ribosomal protein L7/L12
chr	NC_002942.5	370155	374261	+	19831888	rpoB	lpg0322	YP_094366.1	1368	-	DNA-directed RNA polymerase subunit beta
chr	NC_002942.5	374308	378555	+	19831889	rpoC	lpg0323	YP_094367.1	1415	-	DNA-directed RNA polymerase subunit beta\'
chr	NC_002942.5	378669	379049	+	19831890	rpsL	lpg0324	YP_094368.1	126	-	30S ribosomal protein S12
chr	NC_002942.5	379070	379597	+	19831891	rpS7	lpg0325	YP_094369.1	175	-	30S ribosomal protein S7
chr	NC_002942.5	379612	381696	+	19831892	fusA	lpg0326	YP_094370.1	694	-	elongation factor G
chr	NC_002942.5	381717	382907	+	19831893	tufB	lpg0327	YP_094371.1	396	-	elongation factor Tu
chr	NC_002942.5	382913	383230	+	19831894	rpsJ	lpg0328	YP_094372.1	105	-	30S ribosomal protein S10
chr	NC_002942.5	383268	383915	+	19831895	rplC	lpg0329	YP_094373.2	215	-	50S ribosomal protein L3
chr	NC_002942.5	383912	384520	+	19831896	rplD	lpg0330	YP_094374.1	202	-	50S ribosomal protein L4
chr	NC_002942.5	384535	384813	+	19831897	rplW	lpg0331	YP_094375.1	92	-	50S ribosomal protein L23
chr	NC_002942.5	384825	385652	+	19831898	rplB	lpg0332	YP_094376.1	275	-	50S ribosomal protein L2
chr	NC_002942.5	385671	385949	+	19831899	-	lpg_3050	YP_003856781.1	92	-	30S ribosomal protein S19
chr	NC_002942.5	385874	386176	-	19834570	-	lpg0333	YP_094377.1	100	-	hypothetical protein lpg0333
chr	NC_002942.5	385959	386294	+	19831900	rplV	lpg0334	YP_094378.2	111	-	50S ribosomal protein L22
chr	NC_002942.5	386297	386953	+	19831901	rpsC	lpg0335	YP_094379.1	218	-	30S ribosomal protein S3
chr	NC_002942.5	386970	387383	+	19831902	rplP	lpg0336	YP_094380.1	137	-	50S ribosomal protein L16
chr	NC_002942.5	387383	387577	+	19831903	rpmC	lpg0337	YP_094381.1	64	-	50S ribosomal protein L29
chr	NC_002942.5	387579	387833	+	19831904	rpsQ	lpg0338	YP_094382.1	84	-	30S ribosomal protein S17
chr	NC_002942.5	387922	388287	+	19831905	rplN	lpg0339	YP_094383.1	121	-	50S ribosomal protein L14
chr	NC_002942.5	388300	388629	+	19831906	rplX	lpg0340	YP_094384.1	109	-	50S ribosomal protein L24
chr	NC_002942.5	388645	389196	+	19831907	rplE	lpg0341	YP_094385.2	183	-	50S ribosomal protein L5
chr	NC_002942.5	389209	389511	+	19831908	rpsN	lpg0342	YP_094386.2	100	-	30S ribosomal protein S14
chr	NC_002942.5	389534	389929	+	19831909	rpsH	lpg0343	YP_094387.2	131	-	30S ribosomal protein S8
chr	NC_002942.5	389947	390486	+	19831910	rplF	lpg0344	YP_094388.1	179	-	50S ribosomal protein L6
chr	NC_002942.5	390497	390856	+	19831911	rplR	lpg0345	YP_094389.2	119	-	50S ribosomal protein L18
chr	NC_002942.5	390866	391372	+	19831912	rpsE	lpg0346	YP_094390.1	168	-	30S ribosomal protein S5
chr	NC_002942.5	391375	391560	+	19831913	rpmD	lpg0347	YP_094391.1	61	-	50S ribosomal protein L30
chr	NC_002942.5	391560	391994	+	19831914	rplO	lpg0348	YP_094392.1	144	-	50S ribosomal protein L15
chr	NC_002942.5	391991	393325	+	19831915	secY	lpg0349	YP_094393.1	444	-	preprotein translocase subunit SecY
chr	NC_002942.5	393342	393455	+	19831916	rpmJ	lpg0350	YP_094394.1	37	-	50S ribosomal protein L36
chr	NC_002942.5	393533	393889	+	19831917	rpsM	lpg0351	YP_094395.1	118	-	30S ribosomal protein S13
chr	NC_002942.5	393913	394311	+	19831918	rpsK	lpg0352	YP_094396.1	132	-	30S ribosomal protein S11
chr	NC_002942.5	394328	394948	+	19831919	rpsD	lpg0353	YP_094397.1	206	-	30S ribosomal protein S4
chr	NC_002942.5	394967	395959	+	19831920	rpoA	lpg0354	YP_094398.1	330	-	DNA-directed RNA polymerase subunit alpha
chr	NC_002942.5	395978	396361	+	19831921	rplQ	lpg0355	YP_094399.1	127	-	50S ribosomal protein L17
chr	NC_002942.5	396429	396917	-	19831922	ssb	lpg0356	YP_094400.1	162	-	single strand binding protein
chr	NC_002942.5	396992	398359	-	19831923	-	lpg0357	YP_094401.1	455	-	major facilitator family transporter
chr	NC_002942.5	398521	399279	+	19831924	-	lpg0358	YP_094402.1	252	-	enoyl-ACP reductase
chr	NC_002942.5	399350	399763	+	19831925	acpP	lpg0359	YP_094403.1	137	-	acyl carrier protein
chr	NC_002942.5	399760	400659	+	19831926	fabA	lpg0360	YP_094404.1	299	-	(3R)-hydroxymyristoyl-ACP dehydratase
chr	NC_002942.5	400664	401956	+	19831927	fabF	lpg0361	YP_094405.1	430	-	3-oxoacyl-ACP synthase
chr	NC_002942.5	401957	403234	+	19831928	fabF	lpg0362	YP_094406.1	425	-	3-oxoacyl-ACP synthase
chr	NC_002942.5	403227	404072	+	19831929	waaM	lpg0363	YP_094407.1	281	-	lipid A biosynthesis acyltransferase
chr	NC_002942.5	404182	404487	-	19831930	-	lpg0364	YP_094408.1	101	-	hypothetical protein lpg0364
chr	NC_002942.5	404662	407352	-	19831931	-	lpg0365	YP_094409.1	896	-	hypothetical protein lpg0365
chr	NC_002942.5	407663	408496	-	19831932	dapF	lpg0366	YP_094410.1	277	-	diaminopimelate epimerase
chr	NC_002942.5	408711	409034	-	19831933	-	lpg0367	YP_094411.1	107	-	hypothetical protein lpg0367
chr	NC_002942.5	409033	409140	+	19831934	-	lpg0368	YP_094412.1	35	-	hypothetical protein lpg0368
chr	NC_002942.5	409315	409992	+	19831935	-	lpg0369	YP_094413.1	225	-	carboxylesterase/phospholipase
chr	NC_002942.5	409989	410423	+	19831936	-	lpg0370	YP_094414.1	144	-	oligoketide cyclase/lipid transporter protein
chr	NC_002942.5	410410	410682	+	19831937	-	lpg0371	YP_094415.1	90	-	hypothetical protein lpg0371
chr	NC_002942.5	410771	411115	-	19831938	smpA	lpg0372	YP_094416.1	114	-	small protein A, tmRNA-binding
chr	NC_002942.5	412548	413186	+	19831939	-	lpg0373	YP_094417.1	212	-	components of sensory transduction system
chr	NC_002942.5	413499	413885	-	19831940	-	lpg0374	YP_094418.1	128	-	hypothetical protein lpg0374
chr	NC_002942.5	414141	414740	+	19831941	-	lpg0375	YP_094419.1	199	-	hypothetical protein lpg0375
chr	NC_002942.5	414780	419069	-	19831942	sdhA	lpg0376	YP_094420.1	1429	-	protein SdhA
chr	NC_002942.5	419232	419975	-	19831943	-	lpg0377	YP_094421.1	247	-	hypothetical protein lpg0377
chr	NC_002942.5	419956	421212	-	19831944	-	lpg0378	YP_094422.1	418	-	hypothetical protein lpg0378
chr	NC_002942.5	421169	422623	-	19831945	-	lpg0379	YP_094423.1	484	-	ribosomal protein S6 modification protein
chr	NC_002942.5	422627	423346	-	19831946	-	lpg0380	YP_094424.1	239	-	hypothetical protein lpg0380
chr	NC_002942.5	423535	424008	-	19831947	-	lpg0381	YP_094425.1	157	-	hypothetical protein lpg0381
chr	NC_002942.5	424005	424571	-	19831948	osmY	lpg0382	YP_094426.1	188	-	osmotically inducible protein Y
chr	NC_002942.5	424815	425297	-	19831949	-	lpg0383	YP_094427.1	160	-	hypothetical protein lpg0383
chr	NC_002942.5	425369	428224	+	19831950	uvrA	lpg0384	YP_094428.1	951	-	excinuclease ABC subunit A
chr	NC_002942.5	428407	428988	+	19831951	-	lpg0385	YP_094429.1	193	-	LemA protein
chr	NC_002942.5	428999	430018	+	19831952	htpX	lpg0386	YP_094430.1	339	-	heat shock protein HtpX
chr	NC_002942.5	430045	430818	-	19831953	-	lpg0387	YP_094431.1	257	-	ABC transporter permease
chr	NC_002942.5	430808	431722	-	19831954	-	lpg0388	YP_094432.1	304	-	ABC transporter ATP-binding protein
chr	NC_002942.5	431782	431895	+	19831955	-	lpg0389	YP_094433.1	37	-	hypothetical protein lpg0389
chr	NC_002942.5	431953	433011	-	19831956	vipA	lpg0390	YP_094434.1	352	-	VipA
chr	NC_002942.5	433098	433637	-	19831957	-	lpg0391	YP_094435.1	179	-	SM20-like protein
chr	NC_002942.5	433822	434529	-	19831958	-	lpg0392	YP_094436.1	235	-	zinc metalloprotease
chr	NC_002942.5	435144	436007	+	19831959	-	lpg0393	YP_094437.1	287	-	hypothetical protein lpg0393
chr	NC_002942.5	436108	436563	-	19831960	-	lpg0394	YP_094438.1	151	-	methylated DNA protein cysteine S-methyltransferase
chr	NC_002942.5	436579	436944	-	19831961	rplS	lpg0395	YP_094439.1	121	-	50S ribosomal protein L19
chr	NC_002942.5	436971	437741	-	19831962	trmD	lpg0396	YP_094440.1	256	-	tRNA (guanine-N(1)-)-methyltransferase
chr	NC_002942.5	437723	438232	-	19831963	rimM	lpg0397	YP_094441.1	169	-	16S rRNA-processing protein RimM
chr	NC_002942.5	438107	438241	+	19831964	-	lpg0398	YP_094442.1	44	-	hypothetical protein lpg0398
chr	NC_002942.5	438238	438498	-	19831965	rpsP	lpg0399	YP_094443.1	86	-	30S ribosomal protein S16
chr	NC_002942.5	438585	439961	-	19831966	ffh	lpg0400	YP_094444.1	458	-	signal recognition particle protein Ffh
chr	NC_002942.5	440213	440887	-	19831967	-	lpg0401	YP_094445.1	224	-	hypothetical protein lpg0401
chr	NC_002942.5	441321	443024	+	19831968	legA9	lpg0402	YP_094446.1	567	-	ankyrin repeat-containing protein
chr	NC_002942.5	443204	444748	+	19831969	legA7	lpg0403	YP_094447.1	514	-	ankyrin repeat-containing protein
chr	NC_002942.5	445085	446488	+	19831970	-	lpg0404	YP_094448.1	467	-	amino acid antiporter
chr	NC_002942.5	446478	447068	+	19831971	-	lpg0405	YP_094449.1	196	-	hypothetical protein lpg0405
chr	NC_002942.5	447268	447609	+	19831972	-	lpg0406	YP_094450.1	113	-	hypothetical protein lpg0406
chr	NC_002942.5	447822	448265	-	19831973	-	lpg0407	YP_094451.1	147	-	hypothetical protein lpg0407
chr	NC_002942.5	448284	448832	-	19831974	-	lpg0408	YP_094452.1	182	-	inner (transmembrane) protein
chr	NC_002942.5	449520	450248	+	19831975	-	lpg0409	YP_094453.1	242	-	hypothetical protein lpg0409
chr	NC_002942.5	450232	450777	+	19831976	-	lpg0410	YP_094454.1	181	-	hypothetical protein lpg0410
chr	NC_002942.5	450758	451789	+	19831977	-	lpg0411	YP_094455.1	343	-	cytochrome c oxidase assembly protein
chr	NC_002942.5	451779	452663	+	19831978	-	lpg0412	YP_094456.1	294	-	protoheme IX farnesyltransferase
chr	NC_002942.5	452673	453314	+	19831979	-	lpg0413	YP_094457.1	213	-	SCO1/SenC family protein
chr	NC_002942.5	453681	454589	+	19831980	-	lpg0414	YP_094458.1	302	-	glutathione synthase, ribosomal protein S6 modification protein
chr	NC_002942.5	454593	454838	-	19831981	-	lpg0415	YP_094459.1	81	-	hypothetical protein lpg0415
chr	NC_002942.5	455156	456646	+	19831982	zwf	lpg0416	YP_094460.1	496	-	glucose-6-phosphate 1-dehydrogenase
chr	NC_002942.5	456615	457346	+	19831983	pgl	lpg0417	YP_094461.1	243	-	6-phosphogluconolactonase
chr	NC_002942.5	457334	459172	+	19831984	edd	lpg0418	YP_094462.1	612	-	phosphogluconate dehydratase
chr	NC_002942.5	459147	460154	+	19831985	glk	lpg0419	YP_094463.1	335	-	glucokinase
chr	NC_002942.5	460141	460803	+	19831986	eda	lpg0420	YP_094464.1	220	-	multifunctional: 2-keto-3-deoxygluconate 6-phosphate aldolase/4-hydroxy-2-oxoglutarate aldolase
chr	NC_002942.5	460916	462337	+	19831987	ywtG	lpg0421	YP_094465.1	473	-	D-xylose (galactose, arabinose)-proton symporter
chr	NC_002942.5	462427	463776	-	19831988	legY	lpg0422	YP_094466.1	449	-	glucoamylase
chr	NC_002942.5	463902	464138	-	19831989	yozG	lpg0423	YP_094467.1	78	-	Cro family transcriptional regulator
chr	NC_002942.5	464225	464764	-	19831990	-	lpg0424	YP_094468.1	179	-	hypothetical protein lpg0424
chr	NC_002942.5	464892	465890	-	19831991	hemH	lpg0425	YP_094469.1	332	-	ferrochelatase
chr	NC_002942.5	465998	466231	-	19831992	cspD	lpg0426	YP_094470.1	77	-	cold shock protein CspD
chr	NC_002942.5	466588	466899	+	19831993	-	lpg0427	YP_094471.1	103	-	diadenosine tetraphosphate (Ap4A) hydrolase
chr	NC_002942.5	467113	467541	-	19831994	-	lpg0428	YP_094472.1	142	-	hypothetical protein lpg0428
chr	NC_002942.5	467559	468911	+	19831995	oprM	lpg0429	YP_094473.1	450	-	outer membrane efflux protein
chr	NC_002942.5	469036	470088	+	19831996	-	lpg0430	YP_094474.1	350	-	multidrug resistance efflux pump PmrA
chr	NC_002942.5	470060	470998	+	19831997	-	lpg0431	YP_094475.1	312	-	hypothetical protein lpg0431
chr	NC_002942.5	470965	471864	+	19831998	-	lpg0432	YP_094476.1	299	-	hypothetical protein lpg0432
chr	NC_002942.5	471886	472266	+	19831999	-	lpg0433	YP_094477.1	126	-	hypothetical protein lpg0433
chr	NC_002942.5	472268	472795	-	19832000	-	lpg0434	YP_094478.1	175	-	hypothetical protein lpg0434
chr	NC_002942.5	472961	473572	+	19832001	-	lpg0435	YP_094479.1	203	-	SAM-dependent methyltransferase
chr	NC_002942.5	473739	474548	-	19832002	legA11	lpg0436	YP_094480.1	269	-	ankyrin repeat-containing protein
chr	NC_002942.5	474811	476811	+	19832003	-	lpg0437	YP_094481.1	666	-	hypothetical protein lpg0437
chr	NC_002942.5	477096	477314	-	19832004	-	lpg0438	YP_094482.1	72	-	hypothetical protein lpg0438
chr	NC_002942.5	477490	478539	-	19832005	-	lpg0439	YP_094483.1	349	-	hypothetical protein lpg0439
chr	NC_002942.5	478631	478843	+	19832006	-	lpg0440	YP_094484.1	70	-	hypothetical protein lpg0440
chr	NC_002942.5	479014	479274	+	19832007	icmT	lpg0441	YP_094485.1	86	-	IcmT protein
chr	NC_002942.5	479275	479619	+	19832008	icmS	lpg0442	YP_094486.1	114	-	IcmS protein
chr	NC_002942.5	479719	480081	+	19832009	icmR	lpg0443	YP_094487.1	120	-	IcmR
chr	NC_002942.5	480148	480747	+	19832010	icmQ	lpg0444	YP_094488.1	199	-	IcmQ protein
chr	NC_002942.5	480922	482064	+	19832011	icmP	lpg0445	YP_094489.1	380	-	IcmP protein
chr	NC_002942.5	482061	484412	+	19832012	icmO	lpg0446	YP_094490.1	783	-	IcmO protein
chr	NC_002942.5	484816	485385	+	19832013	lphA	lpg0447	YP_094491.1	189	-	protein LphA
chr	NC_002942.5	485397	485681	+	19832014	icmM	lpg0448	YP_094492.1	94	-	IcmM (DotJ)
chr	NC_002942.5	485697	486335	+	19832015	icmL	lpg0449	YP_094493.1	212	-	IcmL protein
chr	NC_002942.5	486335	487420	+	19832016	icmK	lpg0450	YP_094494.1	361	-	IcmK protein
chr	NC_002942.5	487425	490571	+	19832017	icmE	lpg0451	YP_094495.1	1048	-	IcmE protein
chr	NC_002942.5	490586	491395	+	19832018	icmG	lpg0452	YP_094496.1	269	-	IcmG protein
chr	NC_002942.5	491403	491987	+	19832019	icmC	lpg0453	YP_094497.1	194	-	hypothetical protein lpg0453
chr	NC_002942.5	492130	492411	+	19832020	icmD	lpg0454	YP_094498.1	93	-	IcmD protein
chr	NC_002942.5	492591	493235	+	19832021	icmJ	lpg0455	YP_094499.1	214	-	IcmJ protein
chr	NC_002942.5	493271	496300	+	19832022	icmB	lpg0456	YP_094500.1	1009	-	IcmB protein
chr	NC_002942.5	496446	497702	-	19832023	tphA	lpg0457	YP_094501.1	418	-	TphA (ProP)
chr	NC_002942.5	497705	500626	-	19832024	icmF	lpg0458	YP_094502.1	973	-	IcmF
chr	NC_002942.5	500626	501411	-	19832025	icmH	lpg0459	YP_094503.1	261	-	IcmH (DotU)
chr	NC_002942.5	501696	503285	-	19832026	purH	lpg0460	YP_094504.1	529	-	bifunctional phosphoribosylaminoimidazolecarboxamide formyltransferase/IMP cyclohydrolase
